a (　　) sirloin steak,tender
his (　　) smile,tender
(　　) skin,tender
a (　　) experience,bitter
feel (　　) about the way I have been treated,bitter
prefer an (　　) seat to a window seat,aisle
keep (　　) of my schedule,track
This train leaves from (　　) 5.,track
(　　) the plane with radar,track
an election (　　),district
indoor sports (　　),facilities
have a great (　　) for language,facility
food vendors in the (　　) of a department store,basement
line up in order of (　　),height
I'm scared of (　　).,heights
at the (　　) of the tourist season,height
a (　　) island,distant
live in a (　　) village,remote
the (　　) past,remote
"New Mexico is (　　) 2,240 meters above sea level.",located
(　　) the restaurant on the map,locate
(　　) two seats in the train,occupy
a mansion (　　) by red brick walls,surrounded
(　　) music,classical
(　　) literature,classical
an advanced (　　),civilization
the cultural (　　) of Japan,heritage
a film (　　),script
in Arabic (　　),script
try to read his badly written (　　),scripts
a Japanese folk (　　),tale
the Novel Prize in (　　),Literature
the medical (　　),literature
9/11 was a terrible (　　).,tragedy
learn a lot of (　　) by heart,poetry
a (　　) of Helen Keller,biography
"the (　　) ""digital native""",term
the autumn (　　),term
I am in good (　　) with her after our divorce.,terms
on equal (　　),terms
"As the (　　) goes (says), time flies.",proverb
He speaks (　　) Spanish.,fluent
He is (　　) in Spanish.,fluent
(　　) a sentence literally,translate
Anger can (　　) into violence.,translate
Obesity is (　　) as a BMI off 30 or above.,defined
(　　) our duties,define
(　　) his silence as a refusal,interpret
(　　) foreign languages,interpret
I'll (　　) for you.,interpret
(　　) a passage from the Bible,quote
(　　) $100 for this table,quote
a (　　) from a paper,quote
the original (　　),quote
"The word bonen-kai (　　) means ""a forget-the-year party.""",literally
Research (　　) that the medicine can be harmful to children.,indicates
(　　) a place on a map,indicate
(　　) a secret to her,reveal
(　　) the results of the election,announce
The interview with him was (　　) live.,broadcast
watch a live (　　) of a baseball game,broadcast
(　　) (that) it is false,prove
(　　) it (to be) false,prove
The rumor (　　) (to be) true.,proved
(　　) the concert,advertise
(　　) specialist advice,seek
(　　) to achieve a goal,seek
(　　) an audience,entertain
(　　) them with Italian cuisine,entertain
The clown (　　) us all.,amused
The pop star's marriage (　　) media attention.,attracted
I was (　　) by the Sagrada Familia.,fascinated
I was (　　) in a book.,absorbed
(　　) water,absorb
I am very (　　) of ramen.,fond
bring back (　　) memories,fond
Oh! You (　　) me!,scared
I was (　　) to hear a man shot.,alarmed
cry out in (　　),alarm
Sam (　　) me with his cooking skill.,amazed
Her habit of biting her nails (　　) me.,irritates
What (　　) me is why she can't understand me.,puzzles
"a 2,000-piece jigsaw (　　)",puzzle
His reply (　　) me.,confused
(　　) Nancy with her twin sister,confuse
I was (　　) with his long speech.,bored
I felt (　　) because I could not express myself well.,frustrated
His plan was (　　) by a lack of money.,frustrated
I was (　　) with the soccer game.,disappointed
I was (　　) about using the wrong fork at dinner.,embarrassed
I'm (　　) of hurting her feelings.,ashamed
feel (　　) about living alone,uneasy
Please do not (　　) to contact me if you have any questions.,hesitate
I was (　　) to go with him.,reluctant
The little girl was (　　) with fear.,trembling
(　　) about how clever my son is,boast
Our school (　　) a long history of 110 years.,boasts
be (　　) of his promotion,jealous
(　　) him for his wealth,envy
feel (　　) at her success,envy
(　　) at the children to be quiet,yell
let out a (　　) of delight,yell
(　　) Gandhi,respect
(　　) his judgement,respect
a deep (　　) for the aged,respect
differ in this (　　),respect
a deep sense of (　　),despair
show my (　　),emotions
have deep (　　) for the victims,sympathy
be in (　　) with his opinion,sympathy
It's a (　　) that you didn't see that movie.,shame
"To my (　　), I lied to him.",shame
achieve my (　　) to be a pilot,ambition
"have (gain, lose) (　　)",confidence
I have great (　　) in me staff.,confidence
have the (　　) to say no,courage
completely (　　) him,ignore
I (　　) my success to him,owe
"I (　　) 2,000 yen to him.",owe
"I (　　) him 2,000 yen.",owe
overcome my (　　) of snakes,fear
(　　) that we may not receive a pension,fear
(　　) that it will rain tomorrow,fear
a (　　) for reducing stress,method
receive a great deal of media attention,Not Found
"What size shirt do you wear small (　　), or large?",medium
a (　　) of communication,means
live beyond my (　　),means
You are correct to some (　　).,extent
It's (　　) hot outside.,extremely
the (　　) cost,total
a (　　) stranger,total
The (　　) comes to 50 dollars.,total
Our customers are (　　) women.,largely
(　　) because of its beauty,largely
get (　　) exercise,moderate
feel (　　) sad,somewhat
a (　　) difference in meaning,subtle
"It will take two weeks, (　　) longer.",possibly
I cannot (　　) solve this problem.,possibly
"After changing jobs many times, I (　　) found a job in a bank.",eventually
Rich people are not (　　) happy.,necessarily
talk (　　) with a friend,frankly
"(　　), my car was stolen right in front of the police station.",Ironically
"Smoking is bad for you. (　　), it costs a lot.",Moreover
Hurry up; (　　) you'll be late.,otherwise
This room is small but (　　) perfect.,otherwise
"They say that the movie is wonderful, but I think (　　).",otherwise
"(　　) of sex, race, or nationality",regardless
This ring is (　　) over two million dollars.,worth
The film is (　　) seeing.,worth
"$100,000 (　　) of damage",worth
(　　) a public poll,according to
Charges vary (　　) size.,according to
(　　) a new program,propose
get down on my knee to (　　) to her,propose
(　　) an apology,demand
supply and (　　),demand
have a strong (　　) to study in the U.K.,desire
(　　) to marry her,desire
dismiss his (　　) as unrealistic,proposal
(　　) the employees,dismiss
(God) (　　) you!,bless
his (　　) days as a college basketball star,glory
(　　) on his shoes,compliments
(　　) her in her new hairstyle,compliment
the wedding (　　),feast
This movie festival is a (　　) for cinema-goers.,feast
He (　　) that he was innocent.,declared
Do you have anything to (　　)?,declare
(　　) my real ability,demonstrate
(　　) the issue of global warming,highlight
the (　　) of the show,highlight
Alex (　　) that he would resign.,implied
(　　) a poem,recite
the sun's (　　),rays
take an X-(　　) (examination),ray
a (　　) of hope,ray
The workers were exposed to (　　).,radiation
(　　) experiments,laboratory
Water is made up of (　　) and hydrogen.,oxygen
a water (　　),molecule
a chemical (　　),compound
Duty(　　)free is a compound word.,-
nerve (　　),tissue
take a (　　),tissue
remove the cancerous (　　),cells
a fuel (　　),cell
spend a week in a (　　),cell
the (　　) for black hair,gene
(　　) fuel,solid
(　　) gold,solid
change from solids to liquids,Not Found
Jupiter's sixth (　　),satellite
a communications (　　),satellite
the moon's (　　) around the earth,orbit
The earth takes one year to (　　) the sun.,orbit
(　　) a Sun prove,launch
(　　) a campaign against smoking,launch
the (　　) of a new product,launch
make an (　　) to break his record,attempt
(　　) to escape,attempt
have a remarkable (　　) to learn language,capacity
be packed to (　　),capacity
This factory is (　　) of producing 100 cars per hour.,capable
a (　　) attorney,capable
I have (　　) my ideal weight.,attained
(　　) the age of 18,attain
make a (　　) effort to succeed,desperate
a (　　) shortage of water,desperate
(　　) to bring up my children,struggle
a (　　) for existence,struggle
She (　　) herself to her work.,dedicated
Do you feel any (　　)?,pain
take (　　) to improve my image,pains
work under a lot of (　　),strain
(　　) a muscle in my leg,strain
a (　　) for colds,remedy
a (　　) for unemployment,remedy
His face was gray with (　　).,fatigue
the problem of (　　),obesity
round(　　)the(　　)clock nursing care,-
(　　) cancer,terminal
a bus (　　),terminal
Terry is there(　　)months pregnant.,-
(　　) people by laying my hands on their bodies,heal
The injury will (　　) quickly.,heal
twist my (　　),ankle
stick up my (　　),thumb
I've got a pimple on my (　　).,forehead
stick out my (　　),chin
have a chest X(　　)ray examination,-
a large wooden (　　),chest
early detection of (　　) cancer,breast
the heart and the (　　),lungs
wait for an (　　) transplant,organ
play the (　　),organ
"have good (normal, poor) (　　)",vision
his (　　) for Japan's future,vision
a leader with (　　),vision
a model of the human (　　),skeleton
lose all (　　) in my toes,sensation
I had the (　　) that I was being followed.,sensation
Does the restaurant have a dress (　　)?,code
write in (　　),code
the (　　) for today's meeting,agenda
regardless of age or (　　),gender
fight for (　　) and equality,liberty
a crime against (　　),humanity
a student of the humanities,Not Found
a teacher of deep (　　),humanity
in the history of (　　),mankind
an (　　) on orthodontics,authority
someone in (　　),authority
the school (　　),authorities
have a strong sense of (　　),justice
have (buy) health (　　),insurance
suffer financial (　　),hardship
live below the (　　) line,poverty
The kitchen is in (　　).,chaos
in (　　) from society,isolation
a chance for classroom (　　),interaction
the (　　) between humans and the environment,interaction
a wine(　　)producing region,-
There is no (　　) that she was at home at that time.,proof
a waterproof watch,Not Found
in (　　),principal
a building (　　) in my life,principal
the (　　) of life on Earth,origin
a perfect (　　) for a picnic,setting
the (　　) for the novel,setting
put up a (　　),monument
a (　　) to Saturn,mission
dispatch a (　　) toNorth Korea,mission
a Christian (　　),mission
the outline of the new project,Not Found
The cost was projected to be 100 million dollars.,Not Found
be projected into a big screen,Not Found
a (　　) in health care,revolution
live on a (　　),pension
Our school was (　　) in 1918.,founded
sign a (　　) with the team,contract
(　　) a loan,contract
(　　) a killer virus,contract
(　　) with kidnappers,negotiate
(　　) a trade agreement,negotiate
We all (　　) in preparing for the cultural festival.,cooperated
(　　) peace in the Middle East,restore
(　　) the old church,restore
the (　　) Party,Conservative
international (　　),affairs
the spy (　　),affair
a triangular love (　　),affair
the Central Intelligence (　　) (CIA),Agency
a travel (　　),agency
the city (　　),council
the United (　　),Kingdom
the animal (　　),kingdom
the People's (　　) of China,Republic
the fall of the Roman (　　),Empire
boycott the Security (　　),Council
(　　) was tight at the airport.,Security
give economic (　　) to developing countries,aid
the government's educational (　　)(s),reform
the village (　　),mayor
the foreign (　　),minister
a Baptist (　　),minister
recent opinion (　　),polls
go to the (　　),polls
"(　　) 30,000 votes",poll
make a (　　) in real estate,fortune
tell his (　　) with playing cards,fortune
intellectual (　　),property
a fence marking the (　　)'s boundaries,property
the (　　) of dissolving in water,property
manage (　　) effectively,funds
the International Monetary (　　) (IMF),Fund
The museum is (　　) by local people.,funded
make money on the (　　) market,stock
goods in (　　),stock
go (　　) owing one billion yen,bankrupt
manual (　　),labor
skilled (　　),labor
go into (　　),labor
stop overworking,Not Found
(　　) the employees,overwork
(　　) made him ill.,Overwork
a law (　　),firm
I am a (　　) believer in fate.,firm
(　　) muscles,firm
a (　　) member,union
a (　　) of two cities,union
the former Soviet (　　),Union
school (　　),administration
municipal (　　),administration
the Trump (　　),administration
a (　　) to the president,secretary
the (　　) General,Secretary
the (　　) of The Japan News,editor
The lawyer met a (　　) yesterday.,client
one of our oldest (　　),clients
a (　　) from work,colleague
on the (　　) of a new theory,basis
The wages are paid on a weekly (　　).,basis
a key (　　) of his success,element
be exposed to the (　　),elements
an (　　) of truth,element
Fifty states (　　) the USA.,constitute
The rise in Internet crime (　　) a threat to society.,constitutes
(　　) the country,unify
(　　) in fighting poverty,unite
Our party is closely (　　),united
(　　) a diet with exercise,combine
Hydrogen and oxygen (　　) to form water.,combine
a brutal murder,Not Found
a murder case,Not Found
The king was murdered.,Not Found
(　　) a man for shoplifting,arrest
You're under (　　)!,arrest
Eric is in (　　).,prison
fight against (　　) on the streets,vice
Gambling is his only (　　).,vice
the (　　) president,vice
the only (　　) to the murder,witness
give (bear) (　　),witness
(　　) the accident,witness
a (　　) between two parties,conflict
a psychological (　　),conflict
This (　　) with his theory.,conflicts
The (　　) passed through his right leg.,bullet
The (　　) still hurts.,wound
(　　) soldiers,wounded
her (　　) in the election,triumph
Virtue always (　　) over vice.,triumphs
use (　　) force,military
a strategy for winning the game,Not Found
The Normans (　　) England in 1066.,conquered
(　　) my fear of the dark,conquer
learn karate to (　　) myself,defend
(　　) with a neighbor,quarrel
have a terrible (　　) with him,quarrel
The pirates (　　) the ship.,robbed
She was (　　) of her handbag.,robbed
Diana was (　　) of her civil rights.,deprived
The city was (　　) by a big earthquake.,devastated
He was (　　) by the news of her death.,devastated
Steep stairs can be a (　　) for elderly people.,hazard
a war (　　),orphan
a breast(　　)fed infant,-
a bottle(　　)fed infant,-
free the (　　),slaves
a (　　) to work,slave
an old (　　),acquaintance
have some (　　) with Latin,acquaintance
a wine (　　),merchant
Parking spaces are for (　　) only.,residents
a foreign (　　) of Japan,resident
be (　　) in Tokyo,resident
passengers and (　　) on the plane,crew
a camera (　　),crew
(　　) (to work) by train,commute
My (　　) takes around one hour.,commute
Police (　　) the stolen car.,chased
"After a long (　　), I finally caught the thief.",chase
(　　) the track ahead of us,overtake
Childhood memories (　　) as time passes.,fade
Salt (　　) in hot water.,dissolves
(　　) salt in hot water,dissolve
(　　) the Diet,dissolve
(　　) on the sea,float
(　　) a raft on the river,float
Oil does not (　　) in water.,sink
(　　) enemy ships,sink
unwashed dishes in the (　　),sink
Stock prices are fluctuating widly.,Not Found
Blood (　　) through the body.,circulates
(　　) a memo,circulate
(　　) the old house into a restaurant,transform
This car can (　　) into a robot.,transform
a paradigm (　　),shift
work on the night (day) (　　),shift
genetically (　　) (GM) foods,modified
(　　) the education system,revise
emergency (　　),vehicles
Poetry is the (　　) of my ideas.,vehicle
take a (　　) around the world,voyage
(　　) the booking,confirm
(　　) his theory,confirm
Please (　　) that you leave nothing behind.,ensure
(　　) an environmental problem,address
(　　) the nation,address
an opening (　　),address
the sender's (　　),address
a new (　　) to teaching languages,approach
(　　) the problem carefully,approach
(　　) the matter on my own,resolve
"After his divorce, he (　　) to remain single for the rest of his life.",resolved
(　　) the dispute,settle
(　　) a bag on my shoulder,settle
(　　) (down) in Brazil,settle
(　　) on a name for our new dog,settle
(　　) him to follow the rules,warn
The older kids (　　) him to shoplift.,forced
the (　　) of nature,forces
(　　) the team's morale,boost
(　　) to our emotions,appeal
have a wide (　　) among young people,appeal
a UN (　　) for a ceasefire,appeal
A fish leapt out of a pond.,Not Found
by (in) (　　) and bounds,leaps
(　　) him by the neck,grab
(　　) a hamburger for lunch,grab
(　　) her by the shoulder,seize
(　　) drugs,seize
(　　) a net around a school of tuna,cast
(　　) a new light on the problem,cast
(　　) him in the part of Romeo,cast
(　　) him in the face,slap
(　　) him with a blow,stun
be stunned at (by) the news,Not Found
a beautifully illuminated castle,Not Found
(　　) the difficult issue,illuminate
(　　) a tear in my jacket,mend
(　　) angrily to the news,react
(　　) years of suffering,endure
(　　) a bear in the woods,encounter
(　　) serious problem,encounter
my first (　　) with her,encounter
(　　) my duty,neglect
(　　) a child,neglect
child abuse and (　　),neglect
(　　) cosmetic surgery,undergo
(　　) a missing person,trace
(　　) my family tree back 100 years,trace
disappear without (　　),trace
(　　) a survey,conduct
(　　) electricity,conduct
a code of (　　),conduct
(　　) from the darkness,emerge
Japan (　　) as a modern state.,emerged
How will that drama (　　)?,unfold
(　　) a map,unfold
This word (　　) from Latin.,derives
drive pleasure from reading,Not Found
Every child (　　) a range of abilities.,possesses
(　　) her beauty,retain
(　　) a window seat,secure
feel (　　) about the future,secure
The money that escaped from the zoo was (　　).,captured
avoid (　　),capture
an (　　) into his background,inquiry
receive (　　) from several companies,inquiries
(　　) in business administration,specialize
(　　) in imported groceries,specialize
the first (　　),semester
(　　) is the scientific study of living things.,Biology
the (　　) of jellyfish,ecology
the (　　) of Aristotle,philosophy
my (　　) of life,philosophy
a great discovery in (　　),geography
a book on (　　),psychology
the psychology of five(　　)year(　　)olds,-
educational (　　),institutions
social (　　) such as marriage,institutions
live in a (　　),dormitory
the (　　) that smoking is cool,notion
the (　　) of time,concept
sit in Zen (　　),meditation
(　　) on my life,meditation
an (　　) into human nature,insight
a woman of great (　　),insight
broaden my (　　) on life,outlook
the economic (　　),outlook
act with (　　),caution
(　　)! Roadworks!,Caution
The coach cautioned all the players.,Not Found
against my (　　),will
make a (　　),will
consider other (　　),options
have a terrible (　　),nightmare
Working in the rain was a (　　).,nightmare
have a (　　) eye for talent,keen
I am not (　　) on cabbage.,keen
(　　) the memories of that day,cherish
(　　) to see the movie,intend
The police (　　) that she stole the money.,suspect
We (　　) that man.,suspect
the prime (　　),suspect
I could not (　　) what has happened.,comprehend
I am afraid you (　　) me.,misunderstand
(　　) the fingerprints,identify
Never (　　) happiness with money.,identify
(　　) with that character,identify
Parking is not (　　) here.,permitted
a work (　　),permit
(　　) the need for change,acknowledge
(　　) the fat of the meat,trim
a (　　) garden,trim
His name was (　　) from the list.,omitted
(　　) the land,cultivate
(　　) a relationship with her,cultivate
(　　) a sense of beauty,cultivate
sit in the (　　),shade
Shade has several (　　) of meaning.,shades
feel a sea (　　),breeze
the Sahara (　　),Desert
She deserted her children.,Not Found
The dense (　　) cleared.,fog
(　　) is essential for keeping your skin youthful.,Moisture
My shirt is still (　　).,damp
a (　　) to the mountaintop,path
a (　　) to success,path
a hiking (　　),trail
be on the (　　) of a bear,trail
Hurricane Noel left a (　　) of destruction behind it.,trail
a mountain (　　),stream
an endless (　　) of visitors,stream
The (　　) is in (out).,tide
go with the (　　) of the times,tide
the natural (　　) of sea lions,habitat
the ozone (　　),layer
That (　　) erupted last year.,volcano
work in a coal (　　),mine
lay (　　),mines
the sweet (　　) of perfume,scent
The dogs followed the deer's (　　).,scent
(　　) is the chief crop in this area.,Wheat
One (　　) does not make a summer.,swallow
(　　) a capsule,swallow
an insect caught in a spider's (　　),web
via the (　　),Web
"(　　), sheep, and other domestic animals",cattle
a lost (　　),kitten
microscopic (　　),organisms
the (　　) of the Galapagos Island,wildlife
"the lion, the king of (　　)",beasts
great apes,Not Found
Whales are classified as (　　).,mammals
a (　　) of crows,flock
Birds of the feather (　　) together.,flock
Rabbits (　　) all year round.,breed
(　　) sheep for the market,breed
Poverty (　　) terrorism.,breeds
Shibainu is my favorite (　　).,breed
The virus can (　　) rapidly.,reproduce
(　　) bacteria,reproduce
permission to (　　) the cartoon,reproduce
The eggs (　　) in thirty days.,hatched
Don't count your chickens before they are (　　).,hatched
a (　　) student,diligent
his (　　) character,noble
one of Scotland's (　　) families,noble
a daughter of a (　　),noble
Society's elite tend to be (　　).,arrogant
Rabbits are (　　) animals.,timid
a (　　) character,humble
children of (　　) backgrounds,humble
People are (　　) to judge someone by their appearance.,inclined
feel (　　) to believe him,inclined
the country's principal export,Not Found
the principal's office,Not Found
the (　　) minister of Japan,prime
1 is not a (　　) number.,prime
Cars are (　　) to a rural lifestyle.,indispensable
The ship was in (　　) danger.,grave
visit our ancestors' (　　),graves
a (　　) answer,definite
It was (　　) that he was not telling the truth.,evident
The statue stood in a (　　) position.,prominent
a (　　) Japanese scientist,prominent
a (　　) change in his behavior,marked
the (　　) of the dancer,grace
say (　　) before meals,grace
have enormous (　　),charm
wear a good-luck (　　),charm
make a (　　) decision,rational
a (　　) view of Mt. Fuji,magnificent
Your bike is (　　) to mine.,superior
his immediate (　　),superior
a (　　) supporter of the team,loyal
That fish looks (　　) but tastes terrific.,horrible
lead a (　　) life,miserable
a (　　) TV program,dull
a (　　) knife (⇔a sharp knife),dull
a (　　) pain in my back,dull
leave a (　　) taste in my mouth,nasty
Have you gone (　　)?,insane
I believe that lowering the voting age is a (　　) idea.,ridiculous
That clothing shop is (　　) for its poor quality.,notorious
an (　　) spirit,evil
Racism is a social (　　).,evil
make a (　　) of the room,mess
Don't (　　) with me!,mess
a (　　) palace,vast
a (　　) amount of money,vast
a (　　) elephant,huge
a (　　) hole in the wall,tiny
a perfect (　　),sphere
his achievements in the diplomatic (　　),sphere
a (　　) of paper,strip
(　　) him off his rank,strip
(　　) (down) to the waist,strip
(　　) organs,internal
the (　　) problems of Japan,internal
a (　　) society,mobile
Call me on my (　　).,mobile
climb (　　) stone steps,steep
a (　　) price rise,steep
(　　) pressure to succeed,intense
an (　　) work of art,abstract
an (　　) of this paper,abstract
an (　　) result,inevitable
a demilitarized neural zone,Not Found
carbon (　　),neutral
have a (　　) conservation with her,brief
in (　　),brief
a (　　) customer,potential
That child actor was a lot of (　　).,potential
a (　　) soldier,tough
have a (　　) time,tough
(　　) bookstores,secondhand
(　　) news,secondhand
Peter (　　) his father in every way.,resembles
"Roger is not stupid; on the (　　), he is a genius.",contrary
contrast to popular belief,Not Found
evidence to the (　　),contrary
fall into the same (　　),category
limit the (　　) of our activities,scope
Go back to your (　　) rooms.,respective
a (　　) period of time,given
"(　　) the situation, you did well.",Given
a custom (　　) to Japan,peculiar
a (　　) smell of garlic,peculiar
(　　) of space for kids to play,plenty
(　　) food for everyone,sufficient
in (　　) occasions,numerous
a (　　) breakfast,substantial
a (　　) workshop,substantial
The family is the smallest (　　) of society.,unit
two meters in (　　),diameter
Quality is more important that (　　).,quantity
a vitamin (　　),deficiency
(　　) the risk of human error,lessen
the dawn of a new (　　),era
have a Q&A (　　),session
during the Diet (　　),session
a recording (　　),session
begin to speak after a long (　　),pause
(　　) and look up,pause
"My wife was shopping. (　　), I was waiting in the car.",Meanwhile
"Imports increased by 20%. (　　), exports decreased by 30%.",Meanwhile
a (　　) of my trip to France,souvenir
a (　　) house,brick
use my (　　) to make a castle,bricks
a ten(　　)foot bamboo pole,-
head for the North (　　),Pole
sew with silk (　　),thread
(　　) a needle,thread
a child who loves (　　),mischief
the (　　) that rooms numbered 4 are unlucky,superstition
I need more (　　) space.,storage
take (　　) from the rain,shelter
"food, clothing, and (　　)",shelter
Delicate (　　) should be handwashed.,garments
put the forms in the filling (　　),cabinet
a member of the (　　),Cabinet
learn the (　　) for this stew,recipe
a (　　) for disaster,recipe
look over a travel (　　),brochure
Free (　　) anywhere within Japan.,shipping
(　　) the children from the kindergarten,fetch
(　　) handouts,distribute
a widely (　　) plant,distributed
Let's meet at the Hachiko (　　) at ten.,statue
The Thinker is a (　　) by Rodin.,sculpture
(　　) her initials into a tree,carve
a (　　) about the safety of nuclear power plants,myth
accident Greek (　　),myths
traditional crafts of this (　　),region
the carpenter's (　　),craft
enemy (　　),craft
an academic (　　),journal
keep a (　　),journal
go to (　　),heaven
use a telescope to observe the heavens,Not Found
attend a (　　),funeral
the (　　) of the dead,souls
There was not a (　　) in sight.,soul
"The (　　) crossed himself, saying ""Amen.""",priest
the Buddhist (　　),faith
have (lose) (　　) in him,faith
Cows are (　　) animals to the Hindus.,sacred
a (　　) message,divine
"The meaning of ""charge"" depends in the (　　).",context
look at the issue in a historical (　　),context
a (　　) form,singular
the (　　) beauty of sunset,singular
a (　　) design,singular
have a good (　　) of Chinese,command
give the (　　) to attack,command
(　　) great respect,command
This hill (　　) a fine view.,commands
"Take Lucy, for (　　).",instance
a first(　　)person narrative,-
a book of English dialogues,Not Found
a (　　) between two baseball players,dialogue
grammar and (　　),usage
He speaks English with a strong freeman (　　).,accent
put the (　　) on the first syllable,accent
have a violent (　　),temper
keep (lose) my (　　),temper
feel great (　　) for my grandfather,affection
with great (　　),enthusiasm
have a (　　) for music,passion
Allan was red with (　　).,rage
The war is raging.,Not Found
the family's joys and (　　),sorrows
(　　) news,incredible
(　　) at the memory,chuckle
give a (　　) at his joke,chuckle
Stop (　　) him!,teasing
No one (　　) to argue.,dared
No one (　　) argue.,dared
He was (　　) to help me.,willing
(　　) in horror,scream
give a (　　) for help,scream
(　　) a crying baby,soothe
This medicine will (　　) your headache.,soothe
The sunny weather (　　) me to go out.,tempted
(　　) my son for making a mess of his room,scold
The dictator (　　) his people for many years.,oppressed
(　　) to report it to the police,threaten
(　　) the survival of wildlife,threaten
a (　　) sky,threatening
I was (　　) to hear the news.,delighted
to his (　　),delight
We were (　　) at the unexpected news.,astonished
(　　) the death of the Pope,mourn
His jokes (　　) Irish people.,offended
The rainy weather (　　) me.,depressed
(　　) my family for my career,sacrifice
make (　　) for my company,sacrifices
buy a ring on (　　),impulse
Gambling is a (　　) on his life.,curse
put a (　　) in her,curse
be cursed with bad luck,Not Found
a key (　　) in his success,factor
Diabetes often (　　) from an unhealthy lifestyle.,stems
the (　　) of a plant,stem
(　　) an allergic reaction,trigger
pull the (　　),trigger
the (　　) fire the riot,trigger
have serious (　　),consequences
It is of little (　　) to me.,consequence
The production (　　) is fully automated.,process
(　　) the data,process
restore to violence,Not Found
a hot spring (　　),resort
as a last (　　),resort
a new (　　),formula
a (　　) for success,formula
the (　　) for finding the area of a circle,formula
the (　　) for applying for a passport,procedure
have an (　　) memory,extraordinary
an (　　) Diet session,extraordinary
an (　　) ambassador,extraordinary
in (　　) silence,absolute
an (　　) majority,overwhelming
This old custom has vanished (　　).,altogether
"That'll be $120 (　　), please.",altogether
The (　　) audience stood up to cheer.,entire
a (　　) reaction from the crowd,tremendous
the (　　) number of visitors,sheer
(　　) hard work,sheer
a (　　) success,partial
be (　　) in his judgement,partial
be (　　) to chocolate,partial
(　　) enough food to go around,barely
Nancy was quite old and (　　) able to walk.,barely
have a (　　) fever,slight
(　　) one million yen,approximately
Buses run (　　) to the airport.,frequently
"(　　), Jim's a good cook.",Apparently
two (　　) unrelated incidents,apparently
Jill is (　　) a child.,merely
Edgar (　　) smiles.,merely
It was snowing; (　　) we continued to work in the fields.,nevertheless
escape from the box (　　),somehow
She looked different (　　).,somehow
This problem is very simple and (　　) easy to solve.,thus
She began (　　).,thus
I know him (　　) well.,pretty
a really (　　) bag,pretty
"The soccer match was held, (　　) the heavy rain.",despite
(　　) that French cuisine is the world's best,assert
(　　) the teacher,defy
His behavior (　　) understanding.,defied
(　　) racial discrimination,condemn
be (　　) to death,condemned
be (　　) to a life of poverty,condemned
The two statements (　　) each other.,contradict
Ted haters to be (　　).,contradicted
(　　) the example of Sweden,cite
use several examples to (　　) my point,illustrate
an (　　) calendar,illustrated
(　　) my ideas to the boss,articulate
"a bright, (　　) 12-year-old girl",articulate
an (　　) of disarmament,advocate
advocate (　　) reform,tax
a (　　) in the treatment of cancer,breakthrough
Darwin's theory of (　　),evolution
the speed of technological (　　),innovation
a space (　　) on its way to Mars,probe
(　　) the surface of the moon,probe
drink plenty of (　　),fluids
a (　　) situation,fluid
an elementary (　　),particle
not a signal (　　) of truth,particle
in zero (　　),gravity
recognize the (　　) of the situation,gravity
trade (　　) between the two countries,friction
a gene (　　),mutation
Mendel's laws of (　　),heredity
test a (　　),hypothesis
butterfly (　　),specimens
a blood (　　) (sample),specimen
look at microbes under a (　　),microscope
new discoveries in the (　　) of biochemistry,realm
(　　) rain,acid
an (　　) remark,acid
(　　) substances,toxic
The skull and crossbones is a warming symbol for (　　).,poison
(　　) to cut costs,strive
despite my best endeavors,Not Found
(　　) to please out,endeavor
(　　) computer parts,manufacture
arms (　　) in Israel,manufacture
(　　) a large profit,yield
(　　) to her demand,yield
a large (　　) of rice,yield
(　　) a document,duplicate
a (　　) of the document,duplicate
a (　　) key,duplicate
(　　) thousands of cars,assemble
All the students (　　) in the gym.,assembled
(　　) a chocolate bar,mold
(　　) public opinion,mold
break the (　　),mold
"The term ""black hole"" was coined in 1969.",Not Found
a 100-yen (　　),coin
emergency (　　),physicians
the Royal college of (　　),Physicians
A (　　) is a doctor for animals.,veterinarian
gene (　　),therapy
get an (　　),injection
Take a (　　) of three pills after every meal.,dose
improve public (　　),sanitation
germs and dust,Not Found
remove a brain (　　),tumor
Having my tooth drilled was (　　).,agony
eating (　　),disorders
die from the (　　),plague
The government was plagued by scandals.,Not Found
a flu (　　),epidemic
receive a medical (　　),diagnosis
the infant (　　) rate,mortality
We all have to face our (　　).,mortality
(　　) back pain,chronic
Most adults are (　　) to measles.,immune
(　　) on a rice cake,choke
(　　) him in judo practice,choke
Snow (　　) public transportation.,paralyzed
My dog wad (　　) with a virus.,infected
(　　) some sleeping pills,prescribe
do things in the (　　) manner,prescribed
something easy to (　　),digest
(　　) a lot of information,digest
read the (　　) of the report,digest
(　　) hostages,weary
be (　　) of his lies,weary
(　　) the skin,nourish
(　　) my hopes,nourish
the (　　) of animals,flesh
have a (　　) transplant,kidney
You have good (　　).,posture
have (　　) limbs,long
walk (　　),erect
The Statute of Liberty was (　　) in 1886.,erected
The airline (　　) us for our lost baggage.,compensated
Lisbon (　　) as a trading center.,flourished
child (　　),abuse
drug (　　),abuse
(　　) his position,abuse
a (　　) against single mothers,bias
gain wealth and (　　),prestige
a (　　) of the rich,privilege
accomplish the (　　) of climbing Mt. Everest rice,feat
choose a death with (　　),dignity
lead a life of (　　),virtue
the (　　) of organic farming,virtues
She became an Australian resident by (　　) of her marriage.,virtue
a pastime of the (　　),aristocracy
a (　　) army,rebel
